,Order Id,Order Date,Ship Date,Ship Mode,Product Id,Customer Id,Sales,Quantity,Discount,Profit
5047,CA-2016-158694,11/10/2016,11/13/2016,Second Class,OFF-AR-10001227,AI-10855,$14.7,5,0.0,3.969
5048,US-2014-104759,3/31/2014,4/4/2014,Standard Class,OFF-BI-10002071,DD-13570,$8.134,7,0.8,-13.8278
5049,US-2014-104759,3/31/2014,4/4/2014,Standard Class,TEC-AC-10004901,DD-13570,$79.984,2,0.2,13.9972
5050,CA-2015-150511,9/18/2015,9/24/2015,Standard Class,OFF-PA-10001776,AB-10060,$18.54,2,0.0,8.7138
5051,CA-2015-134922,11/7/2015,11/11/2015,Standard Class,OFF-EN-10000483,KB-16240,$24.4,2,0.2,7.93
5052,US-2017-120607,5/19/2017,5/19/2017,Same Day,OFF-PA-10003129,JC-15775,$195.64,4,0.0,91.9508
5053,CA-2015-141243,1/3/2015,1/8/2015,Second Class,TEC-AC-10003198,AH-10465,$398.4,5,0.2,84.66
5054,CA-2015-141243,1/3/2015,1/8/2015,Second Class,OFF-AR-10001246,AH-10465,$7.056,3,0.2,0.7938
5055,CA-2015-141243,1/3/2015,1/8/2015,Second Class,FUR-BO-10003272,AH-10465,$1352.3976,9,0.32,-437.5404
5056,CA-2015-162166,9/8/2015,9/11/2015,First Class,OFF-PA-10002606,NM-18520,$26.4,5,0.0,11.88
5057,CA-2015-162166,9/8/2015,9/11/2015,First Class,OFF-ST-10002486,NM-18520,$41.88,6,0.0,0.8376
5058,CA-2016-120796,4/3/2016,4/7/2016,Standard Class,OFF-BI-10004330,CS-11950,$99.846,9,0.7,-83.205
5059,CA-2016-109722,12/5/2016,12/7/2016,Second Class,TEC-PH-10000560,TP-21130,$699.98,2,0.0,195.9944
5060,CA-2016-109722,12/5/2016,12/7/2016,Second Class,OFF-ST-10000060,TP-21130,$584.82,9,0.0,70.1784
5061,CA-2015-136798,5/8/2015,5/12/2015,Standard Class,OFF-BI-10003684,DL-12925,$43.98,2,0.0,21.99
5062,CA-2015-136798,5/8/2015,5/12/2015,Standard Class,TEC-PH-10000441,DL-12925,$377.97,3,0.0,105.8316
5063,CA-2015-136798,5/8/2015,5/12/2015,Standard Class,FUR-FU-10000723,DL-12925,$123.96,3,0.0,11.1564
5064,CA-2017-122196,9/22/2017,9/24/2017,First Class,TEC-PH-10004977,CA-12265,$391.98,2,0.0,113.6742
5065,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,TEC-AC-10002001,SC-20380,$383.976,3,0.2,81.5949
5066,CA-2017-142090,11/30/2017,12/7/2017,Standard Class,FUR-TA-10001889,SC-20380,$1781.682,7,0.4,-653.2834
5067,CA-2017-160934,1/15/2017,1/19/2017,Standard Class,OFF-AR-10003504,TT-21460,$21.4,5,0.0,6.206
5068,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,TEC-CO-10001571,MA-17560,$549.99,1,0.0,274.995
5069,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,OFF-AP-10002495,MA-17560,$167.535,3,0.1,37.23
5070,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,OFF-EN-10002500,MA-17560,$38.34,3,0.0,17.253
5071,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,FUR-FU-10002088,MA-17560,$53.88,6,0.0,22.6296
5072,CA-2014-124478,8/8/2014,8/12/2014,Standard Class,TEC-PH-10001128,MA-17560,$299.98,2,0.0,83.9944
5073,CA-2015-145485,11/5/2015,11/5/2015,Same Day,OFF-ST-10000649,JM-16195,$62.8,4,0.0,15.7
5074,CA-2017-151071,4/25/2017,4/29/2017,Second Class,OFF-BI-10002103,MB-18085,$13.904000000000002,2,0.2,4.5188
5075,CA-2014-134572,4/20/2014,4/22/2014,Second Class,FUR-TA-10001705,SV-20365,$744.1,5,0.3,-95.67
5076,CA-2014-134572,4/20/2014,4/22/2014,Second Class,OFF-ST-10004634,SV-20365,$44.84,5,0.2,5.605
5077,CA-2014-134572,4/20/2014,4/22/2014,Second Class,FUR-TA-10004442,SV-20365,$401.59,2,0.3,-131.951
5078,CA-2017-143217,11/11/2017,11/17/2017,Standard Class,OFF-BI-10002949,CG-12040,$18.24,3,0.0,8.5728
5079,US-2017-133312,11/25/2017,11/29/2017,Standard Class,FUR-BO-10002213,BD-11500,$359.499,3,0.15,-29.6058
5080,US-2017-133312,11/25/2017,11/29/2017,Standard Class,OFF-ST-10001325,BD-11500,$10.48,1,0.0,2.8296
5081,US-2015-137533,12/18/2015,12/18/2015,Same Day,OFF-PA-10003441,JK-15640,$20.736,4,0.2,7.2576
5082,CA-2016-155138,9/8/2016,9/12/2016,Standard Class,TEC-AC-10004209,JM-15580,$35.168,4,0.2,8.3524
5083,CA-2016-155138,9/8/2016,9/12/2016,Standard Class,OFF-PA-10000501,JM-15580,$64.704,3,0.2,23.4552
5084,CA-2016-108350,6/6/2016,6/9/2016,Second Class,OFF-PA-10003656,SC-20230,$105.52,4,0.0,48.5392
5085,CA-2015-144302,6/19/2015,6/23/2015,Standard Class,OFF-BI-10001107,ME-17320,$5.792000000000001,2,0.8,-9.5568
5086,CA-2015-109001,3/5/2015,3/9/2015,Standard Class,TEC-PH-10000562,KN-16390,$466.158,7,0.4,-93.2316
5087,CA-2015-109001,3/5/2015,3/9/2015,Standard Class,TEC-AC-10001101,KN-16390,$10.312000000000001,1,0.2,-1.2890000000000001
5088,CA-2015-109001,3/5/2015,3/9/2015,Standard Class,OFF-BI-10003529,KN-16390,$2.556,3,0.7,-1.7892
5089,CA-2017-132738,8/4/2017,8/7/2017,First Class,OFF-PA-10001752,HM-14860,$7.968,2,0.2,2.8884
5090,CA-2017-132738,8/4/2017,8/7/2017,First Class,OFF-EN-10001141,HM-14860,$8.783999999999999,1,0.2,3.1842
5091,CA-2017-156720,12/30/2017,1/3/2018,Standard Class,OFF-FA-10003472,JM-15580,$3.0239999999999996,3,0.2,-0.6048
5092,CA-2015-119102,5/23/2015,5/27/2015,Standard Class,OFF-ST-10004507,KH-16690,$51.45,3,0.0,13.8915
5093,US-2014-140452,12/6/2014,12/10/2014,Standard Class,OFF-AP-10004036,BK-11260,$14.015999999999998,4,0.8,-31.535999999999998
5094,US-2014-140452,12/6/2014,12/10/2014,Standard Class,FUR-TA-10004086,BK-11260,$214.95,5,0.5,-120.37200000000001
5095,US-2014-140452,12/6/2014,12/10/2014,Standard Class,TEC-PH-10000307,BK-11260,$35.04,4,0.2,-7.007999999999999
5096,US-2014-140452,12/6/2014,12/10/2014,Standard Class,FUR-FU-10002088,BK-11260,$10.776,3,0.6,-4.8492
5097,US-2014-140452,12/6/2014,12/10/2014,Standard Class,OFF-BI-10004965,BK-11260,$4.6,2,0.8,-8.05
5098,US-2014-140452,12/6/2014,12/10/2014,Standard Class,OFF-ST-10002485,BK-11260,$35.168,2,0.2,-8.3524
5099,CA-2015-141936,8/7/2015,8/12/2015,Standard Class,OFF-BI-10002194,PN-18775,$19.152,3,0.2,6.4638
5100,CA-2014-158442,3/17/2014,3/17/2014,Same Day,OFF-AR-10003732,AZ-10750,$4.448,2,0.2,0.3336
5101,CA-2014-158442,3/17/2014,3/17/2014,Same Day,OFF-PA-10002195,AZ-10750,$5.184,1,0.2,1.8792
5102,CA-2014-158442,3/17/2014,3/17/2014,Same Day,OFF-PA-10002365,AZ-10750,$15.552,3,0.2,5.4432
5103,CA-2015-167374,3/26/2015,3/30/2015,Second Class,OFF-PA-10001950,GM-14500,$40.032,6,0.2,12.51
5104,CA-2015-167374,3/26/2015,3/30/2015,Second Class,TEC-AC-10004633,GM-14500,$16.776,3,0.2,5.0328
5105,CA-2014-116568,12/14/2014,12/20/2014,Standard Class,FUR-CH-10002439,BM-11785,$186.304,4,0.2,13.9728
5106,CA-2015-147102,9/19/2015,9/26/2015,Standard Class,TEC-AC-10000682,NH-18610,$66.36,4,0.0,23.226
5107,CA-2017-132213,4/25/2017,4/26/2017,First Class,OFF-AR-10004078,PN-18775,$42.048,9,0.2,5.256
5108,CA-2017-132213,4/25/2017,4/26/2017,First Class,OFF-AR-10001958,PN-18775,$67.92,5,0.2,6.792000000000001
5109,CA-2014-138450,10/18/2014,10/22/2014,Standard Class,OFF-EN-10001335,EH-13765,$52.512,6,0.2,19.692
5110,CA-2014-138450,10/18/2014,10/22/2014,Standard Class,OFF-ST-10003479,EH-13765,$186.912,6,0.2,-35.046
5111,CA-2014-138450,10/18/2014,10/22/2014,Standard Class,OFF-PA-10003016,EH-13765,$10.048,4,0.2,3.14
5112,CA-2015-153073,11/13/2015,11/13/2015,Same Day,FUR-FU-10001025,HA-14905,$17.496,9,0.6,-7.4358
5113,CA-2016-147970,1/31/2016,2/2/2016,Second Class,OFF-PA-10003936,AB-10150,$15.552,3,0.2,5.4432
5114,CA-2016-150658,11/17/2016,11/22/2016,Standard Class,OFF-BI-10004140,MS-17365,$10.776,3,0.2,3.3675
5115,CA-2017-125640,7/25/2017,7/29/2017,Standard Class,OFF-LA-10004178,DD-13570,$3.304,1,0.2,1.0738
5116,CA-2017-154137,11/11/2017,11/17/2017,Standard Class,OFF-ST-10003324,MT-17815,$35.48,1,0.0,0.0
5117,CA-2015-127173,9/26/2015,10/3/2015,Standard Class,OFF-FA-10004854,GM-14500,$34.44,3,0.0,16.1868
5118,CA-2015-127173,9/26/2015,10/3/2015,Standard Class,TEC-MA-10002859,GM-14500,$629.93,7,0.0,296.0671
5119,CA-2015-127173,9/26/2015,10/3/2015,Standard Class,OFF-BI-10000088,GM-14500,$79.056,9,0.2,28.6578
5120,CA-2014-149538,4/4/2014,4/8/2014,Standard Class,OFF-ST-10004180,KB-16585,$232.55,5,0.0,9.302
5121,CA-2014-149538,4/4/2014,4/8/2014,Standard Class,TEC-AC-10002926,KB-16585,$99.98,2,0.0,42.9914
5122,CA-2014-149538,4/4/2014,4/8/2014,Standard Class,OFF-PA-10003797,KB-16585,$19.44,3,0.0,9.3312
5123,CA-2014-149538,4/4/2014,4/8/2014,Standard Class,OFF-PA-10002195,KB-16585,$12.96,2,0.0,6.3504
5124,CA-2014-160766,9/14/2014,9/14/2014,Same Day,FUR-TA-10001039,DM-13015,$464.292,9,0.4,-108.3348
5125,CA-2014-160766,9/14/2014,9/14/2014,Same Day,OFF-EN-10001099,DM-13015,$68.46,7,0.0,31.4916
5126,CA-2014-160766,9/14/2014,9/14/2014,Same Day,TEC-MA-10003979,DM-13015,$2799.96,4,0.0,1371.9804
5127,CA-2014-160766,9/14/2014,9/14/2014,Same Day,OFF-AP-10002945,DM-13015,$601.3,2,0.0,198.429
5128,CA-2014-160766,9/14/2014,9/14/2014,Same Day,TEC-PH-10001536,DM-13015,$16.99,1,0.0,4.4174
5129,CA-2014-160766,9/14/2014,9/14/2014,Same Day,TEC-PH-10000526,DM-13015,$287.97,3,0.0,80.6316
5130,CA-2014-160766,9/14/2014,9/14/2014,Same Day,OFF-PA-10000213,DM-13015,$44.82,9,0.0,21.0654
5131,CA-2017-146626,12/29/2017,1/5/2018,Standard Class,FUR-FU-10002501,BP-11185,$101.12,8,0.0,37.4144
5132,CA-2015-123330,6/21/2015,6/27/2015,Standard Class,TEC-PH-10001819,EP-13915,$107.976,3,0.2,37.7916
5133,CA-2017-155607,11/26/2017,11/30/2017,Standard Class,OFF-AP-10001962,FG-14260,$58.73,7,0.0,14.6825
5134,CA-2017-155607,11/26/2017,11/30/2017,Standard Class,OFF-BI-10003364,FG-14260,$93.344,4,0.2,32.6704
5135,CA-2016-151323,10/23/2016,10/28/2016,Standard Class,OFF-FA-10002983,AB-10255,$17.05,5,0.0,8.184
5136,CA-2015-146696,12/14/2015,12/19/2015,Standard Class,OFF-BI-10002432,RD-19480,$8.096,2,0.2,2.7324
5137,CA-2016-128972,11/13/2016,11/17/2016,Standard Class,FUR-FU-10003096,TS-21430,$30.36,4,0.0,13.0548
5138,CA-2017-128335,9/29/2017,10/5/2017,Standard Class,OFF-EN-10001539,JA-15970,$23.34,3,0.0,10.9698
5139,CA-2017-128335,9/29/2017,10/5/2017,Standard Class,OFF-PA-10004996,JA-15970,$51.55,5,0.0,24.2285
5140,CA-2015-154886,11/8/2015,11/12/2015,Standard Class,TEC-AC-10001956,SW-20455,$119.9,2,0.0,43.163999999999994
5141,CA-2016-111213,4/1/2016,4/5/2016,Standard Class,FUR-CH-10000454,FP-14320,$1317.4920000000002,6,0.1,292.776
5142,CA-2016-111213,4/1/2016,4/5/2016,Standard Class,OFF-SU-10000946,FP-14320,$63.84,8,0.0,18.5136
5143,CA-2016-111213,4/1/2016,4/5/2016,Standard Class,OFF-BI-10004140,FP-14320,$3.592,1,0.2,1.1225
5144,CA-2017-161333,2/2/2017,2/7/2017,Standard Class,FUR-FU-10003039,JL-15835,$86.26,2,0.0,29.3284
5145,CA-2017-161333,2/2/2017,2/7/2017,Standard Class,OFF-ST-10000464,JL-15835,$139.04,4,0.0,38.9312
5146,CA-2017-161333,2/2/2017,2/7/2017,Standard Class,OFF-AP-10000252,JL-15835,$46.8,4,0.0,16.38
5147,CA-2017-128734,12/24/2017,12/31/2017,Standard Class,FUR-FU-10001731,JL-15175,$8.544,4,0.2,1.9224
5148,CA-2017-128734,12/24/2017,12/31/2017,Standard Class,FUR-CH-10001394,JL-15175,$842.3760000000001,3,0.2,105.29700000000001
5149,CA-2014-141796,6/21/2014,6/21/2014,Same Day,TEC-PH-10001578,JG-15160,$1214.85,3,0.0,352.3065
5150,CA-2017-125101,3/6/2017,3/10/2017,Second Class,OFF-ST-10000675,SH-19975,$67.78,2,0.0,16.945
5151,CA-2017-169929,9/25/2017,9/28/2017,First Class,OFF-ST-10002352,LS-17200,$39.9,5,0.0,10.374
5152,US-2014-121566,6/30/2014,7/6/2014,Standard Class,OFF-BI-10004528,CS-11860,$2.688,1,0.2,0.84
5153,US-2014-121566,6/30/2014,7/6/2014,Standard Class,OFF-AR-10001026,CS-11860,$6.6,3,0.0,2.904
5154,US-2015-124219,8/7/2015,8/8/2015,First Class,OFF-BI-10002215,KW-16570,$28.4,4,0.0,13.064
5155,US-2015-124219,8/7/2015,8/8/2015,First Class,FUR-FU-10000305,KW-16570,$212.94,3,0.0,34.0704
5156,CA-2017-163006,6/30/2017,7/4/2017,Second Class,TEC-PH-10002584,GH-14410,$1001.584,2,0.2,125.198
5157,CA-2017-163006,6/30/2017,7/4/2017,Second Class,FUR-CH-10000229,GH-14410,$569.058,3,0.3,-178.8468
5158,CA-2017-163006,6/30/2017,7/4/2017,Second Class,FUR-FU-10003799,GH-14410,$14.224,2,0.6,-10.3124
5159,CA-2015-156146,10/26/2015,10/30/2015,Second Class,TEC-PH-10001700,AG-10495,$105.584,2,0.2,9.2386
5160,CA-2015-156146,10/26/2015,10/30/2015,Second Class,TEC-PH-10001527,AG-10495,$68.72,2,0.2,-14.603
5161,CA-2014-111192,7/30/2014,8/5/2014,Standard Class,FUR-BO-10002916,TS-21430,$1367.84,8,0.0,259.8896
5162,CA-2016-115378,11/18/2016,11/23/2016,Second Class,FUR-CH-10000863,AJ-10945,$301.96,2,0.0,33.2156
5163,CA-2015-161627,7/6/2015,7/11/2015,Standard Class,FUR-CH-10003968,SJ-20215,$170.352,3,0.2,-17.0352
5164,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,OFF-AR-10001149,SC-20020,$3.9,2,0.0,1.521
5165,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,OFF-PA-10000130,SC-20020,$12.84,3,0.0,5.778
5166,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,OFF-PA-10002479,SC-20020,$15.84,3,0.0,7.127999999999999
5167,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,FUR-CH-10004997,SC-20020,$563.94,3,0.0,112.788
5168,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,OFF-ST-10004950,SC-20020,$62.94,3,0.0,11.9586
5169,CA-2014-121006,11/10/2014,11/16/2014,Standard Class,OFF-ST-10001490,SC-20020,$535.41,3,0.0,160.623
5170,CA-2016-122903,5/27/2016,5/29/2016,Second Class,FUR-CH-10002024,LA-16780,$3504.9,5,0.0,700.98
5171,CA-2016-122903,5/27/2016,5/29/2016,Second Class,OFF-PA-10001790,LA-16780,$144.12,3,0.0,69.1776
5172,CA-2016-122903,5/27/2016,5/29/2016,Second Class,OFF-PA-10000994,LA-16780,$314.55,3,0.0,150.984
5173,CA-2015-107741,3/8/2015,3/10/2015,First Class,OFF-AR-10002399,FC-14335,$3.408,1,0.2,0.8946
5174,CA-2017-106432,10/19/2017,10/24/2017,Standard Class,OFF-BI-10002799,CA-12265,$2.072,2,0.8,-3.5224
5175,CA-2017-106432,10/19/2017,10/24/2017,Standard Class,FUR-BO-10004360,CA-12265,$328.3992,3,0.32,-91.7586
5176,CA-2016-148908,11/5/2016,11/8/2016,First Class,OFF-BI-10002082,JH-15985,$53.248000000000005,2,0.2,19.968
5177,CA-2016-123015,12/26/2016,12/30/2016,Standard Class,OFF-BI-10004967,AJ-10795,$4.992,3,0.2,1.6848
5178,US-2015-120502,4/13/2015,4/19/2015,Standard Class,FUR-FU-10004973,BT-11395,$37.68,2,0.0,15.8256
5179,US-2015-120502,4/13/2015,4/19/2015,Standard Class,TEC-PH-10003645,BT-11395,$258.57599999999996,2,0.2,19.3932
5180,US-2015-120502,4/13/2015,4/19/2015,Standard Class,OFF-AP-10004980,BT-11395,$75.84,2,0.0,29.5776
5181,CA-2017-108749,9/12/2017,9/15/2017,First Class,OFF-PA-10003797,DJ-13510,$45.36,7,0.0,21.7728
5182,CA-2017-108749,9/12/2017,9/15/2017,First Class,OFF-BI-10003707,DJ-13510,$45.78,3,0.0,22.89
5183,CA-2017-163335,9/24/2017,9/27/2017,First Class,OFF-ST-10000885,AG-10675,$40.29,3,0.0,10.0725
5184,CA-2017-163335,9/24/2017,9/27/2017,First Class,OFF-BI-10002827,AG-10675,$38.71,7,0.0,17.8066
5185,CA-2015-134719,10/10/2015,10/15/2015,Standard Class,OFF-ST-10004459,JD-15790,$1801.632,6,0.2,-337.806
5186,US-2015-154389,11/27/2015,12/3/2015,Standard Class,TEC-PH-10002789,EH-14125,$748.752,8,0.4,-162.2296
5187,CA-2015-115567,9/13/2015,9/18/2015,Standard Class,TEC-AC-10001314,ZC-21910,$199.96,4,0.0,15.9968
5188,CA-2015-115567,9/13/2015,9/18/2015,Standard Class,FUR-CH-10000015,ZC-21910,$1516.2,7,0.0,394.212
5189,US-2017-136679,11/14/2017,11/18/2017,Standard Class,TEC-AC-10004855,XP-21865,$167.952,6,0.2,-27.2922
5190,US-2017-136679,11/14/2017,11/18/2017,Standard Class,OFF-AR-10003582,XP-21865,$45.04,2,0.2,4.504
5191,US-2017-141943,5/5/2017,5/9/2017,Standard Class,OFF-EN-10003448,DK-12985,$23.16,2,0.0,11.58
5192,CA-2014-101560,11/28/2014,12/1/2014,Second Class,FUR-FU-10003773,CS-12250,$397.6,5,0.0,43.736000000000004
5193,CA-2014-101560,11/28/2014,12/1/2014,Second Class,OFF-PA-10001363,CS-12250,$85.96,7,0.0,40.4012
5194,CA-2014-101560,11/28/2014,12/1/2014,Second Class,OFF-AR-10004757,CS-12250,$13.12,4,0.0,4.3296
5195,CA-2014-101560,11/28/2014,12/1/2014,Second Class,OFF-BI-10000309,CS-12250,$45.66,3,0.0,22.3734
5196,CA-2014-159709,5/10/2014,5/15/2014,Standard Class,OFF-EN-10001434,AI-10855,$158.13,3,0.0,77.4837
5197,CA-2014-159709,5/10/2014,5/15/2014,Standard Class,TEC-PH-10003988,AI-10855,$43.6,5,0.2,4.36
5198,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,OFF-SU-10000151,AA-10315,$3930.072,3,0.2,-786.0144
5199,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,OFF-FA-10001332,AA-10315,$2.3040000000000003,1,0.2,0.7776
5200,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,TEC-PH-10000895,AA-10315,$431.976,3,0.2,32.3982
5201,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,TEC-AC-10002857,AA-10315,$41.72,7,0.2,5.7365
5202,CA-2015-142454,8/15/2015,8/19/2015,Standard Class,FUR-FU-10004018,RE-19450,$104.23,7,0.0,28.1421
5203,CA-2015-142454,8/15/2015,8/19/2015,Standard Class,OFF-ST-10003638,RE-19450,$70.26,3,0.0,18.9702
5204,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,OFF-AR-10004685,TM-21010,$9.26,2,0.0,3.0558
5205,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,OFF-ST-10001713,TM-21010,$105.98,2,0.0,4.2392
5206,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,OFF-FA-10000490,TM-21010,$1.24,1,0.0,0.5828
5207,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,OFF-LA-10002043,TM-21010,$20.7,2,0.0,9.936
5208,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,OFF-PA-10002464,TM-21010,$28.9,5,0.0,14.161
5209,CA-2015-102015,9/12/2015,9/18/2015,Standard Class,OFF-EN-10002504,TM-21010,$27.18,1,0.0,12.7746
5210,CA-2015-156755,1/12/2015,1/18/2015,Standard Class,OFF-ST-10002615,YS-21880,$465.18,3,0.0,120.9468
5211,CA-2015-130876,5/12/2015,5/16/2015,Second Class,OFF-ST-10004258,AZ-10750,$36.63,3,0.0,9.8901
5212,CA-2016-145898,9/26/2016,9/26/2016,Same Day,OFF-ST-10004507,CM-12445,$51.45,3,0.0,13.8915
5213,CA-2016-145898,9/26/2016,9/26/2016,Same Day,OFF-LA-10000262,CM-12445,$7.83,3,0.0,3.6018
5214,CA-2016-145898,9/26/2016,9/26/2016,Same Day,OFF-AR-10002445,CM-12445,$35.4,5,0.0,13.452
5215,CA-2016-145898,9/26/2016,9/26/2016,Same Day,OFF-PA-10001667,CM-12445,$29.9,5,0.0,13.455
5216,US-2017-159562,9/9/2017,9/15/2017,Standard Class,OFF-EN-10000461,JB-16000,$17.48,2,0.0,8.2156
5217,CA-2017-134635,4/15/2017,4/17/2017,Second Class,OFF-PA-10002254,NS-18640,$79.14,3,0.0,36.4044
5218,CA-2017-167080,6/10/2017,6/14/2017,Standard Class,OFF-AR-10001868,LC-16930,$8.4,5,0.0,4.2
5219,CA-2017-145653,9/1/2017,9/1/2017,Same Day,FUR-CH-10004875,CA-12775,$498.26,7,0.0,134.5302
5220,CA-2014-140487,6/14/2014,6/20/2014,Standard Class,FUR-BO-10000711,SR-20425,$212.94,3,0.0,57.4938
5221,CA-2017-117401,5/18/2017,5/22/2017,Second Class,OFF-AP-10000938,PP-18955,$706.86,7,0.0,197.9208
5222,CA-2017-117401,5/18/2017,5/22/2017,Second Class,TEC-PH-10003555,PP-18955,$114.95,5,0.0,2.299
5223,CA-2017-117401,5/18/2017,5/22/2017,Second Class,OFF-BI-10001267,PP-18955,$43.19,7,0.0,20.7312
5224,US-2017-109582,9/12/2017,9/17/2017,Second Class,OFF-PA-10004071,JM-15865,$166.44,3,0.0,79.8912
5225,CA-2016-119865,6/21/2016,6/26/2016,Standard Class,OFF-BI-10001553,AS-10090,$36.56,5,0.2,12.796
5226,CA-2016-119865,6/21/2016,6/26/2016,Standard Class,OFF-BI-10003007,AS-10090,$186.144,6,0.2,60.4968
5227,CA-2016-119865,6/21/2016,6/26/2016,Standard Class,FUR-BO-10003272,AS-10090,$353.56800000000004,2,0.2,-44.196000000000005
5228,US-2014-147648,11/26/2014,12/1/2014,Standard Class,OFF-PA-10001033,LS-16975,$81.98,2,0.0,40.1702
5229,CA-2017-124436,3/19/2017,3/22/2017,Second Class,OFF-BI-10001553,SA-20830,$14.624,2,0.2,5.1184
5230,CA-2017-124436,3/19/2017,3/22/2017,Second Class,FUR-TA-10001095,SA-20830,$697.16,5,0.2,8.7145
5231,CA-2017-124436,3/19/2017,3/22/2017,Second Class,FUR-FU-10001185,SA-20830,$30.93,1,0.0,12.6813
5232,CA-2017-124436,3/19/2017,3/22/2017,Second Class,OFF-BI-10000343,SA-20830,$27.496,7,0.2,9.2799
5233,CA-2014-115084,10/18/2014,10/22/2014,Standard Class,FUR-CH-10004626,LS-17200,$605.34,6,0.0,145.2816
5234,CA-2017-131037,8/22/2017,8/23/2017,First Class,FUR-TA-10001768,TM-21490,$210.00799999999998,1,0.2,2.6251
5235,CA-2016-111143,11/19/2016,11/22/2016,First Class,OFF-AP-10001947,TT-21265,$54.96,3,0.0,15.9384
5236,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,FUR-FU-10004952,DN-13690,$164.22,3,0.0,50.9082
5237,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,FUR-BO-10001337,DN-13690,$362.94,3,0.0,36.294000000000004
5238,CA-2014-166744,9/20/2014,9/24/2014,Standard Class,TEC-AC-10003628,DN-13690,$59.98,2,0.0,26.3912
5239,CA-2016-116561,9/11/2016,9/17/2016,Standard Class,OFF-ST-10004186,EB-14110,$332.94,3,0.0,6.6588
5240,CA-2016-116561,9/11/2016,9/17/2016,Standard Class,OFF-BI-10001658,EB-14110,$39.872,2,0.2,12.9584
5241,CA-2016-110730,9/23/2016,9/26/2016,Second Class,OFF-SU-10004737,CM-11815,$13.68,2,0.0,3.6936
5242,CA-2017-146367,8/4/2017,8/8/2017,Standard Class,OFF-BI-10002827,HM-14860,$3.318,3,0.8,-5.6406
5243,CA-2016-149454,7/25/2016,7/26/2016,First Class,OFF-BI-10003694,KM-16375,$10.44,1,0.0,4.8024
5244,CA-2016-156265,8/2/2016,8/4/2016,Second Class,FUR-TA-10001691,BF-11020,$136.464,2,0.2,15.3522
5245,CA-2016-156265,8/2/2016,8/4/2016,Second Class,TEC-PH-10001918,BF-11020,$333.57599999999996,3,0.2,33.3576
5246,CA-2016-156265,8/2/2016,8/4/2016,Second Class,OFF-BI-10000285,BF-11020,$12.544,2,0.2,4.704
5247,US-2015-168914,5/21/2015,5/27/2015,Standard Class,OFF-AP-10000358,JE-15745,$20.768,8,0.8,-52.9584
5248,US-2017-110989,11/3/2017,11/5/2017,Second Class,TEC-AC-10002345,EJ-14155,$43.5,3,0.0,10.875
5249,CA-2015-106215,4/16/2015,4/21/2015,Standard Class,OFF-FA-10001229,BN-11470,$12.575999999999999,4,0.2,4.0872
5250,US-2016-169369,12/12/2016,12/18/2016,Standard Class,TEC-AC-10001314,EC-14050,$249.95,5,0.0,19.996
5251,US-2016-169369,12/12/2016,12/18/2016,Standard Class,OFF-PA-10004438,EC-14050,$49.12,4,0.0,23.0864
5252,CA-2015-132318,10/30/2015,11/2/2015,First Class,OFF-AP-10000026,TT-21220,$182.91,3,0.0,53.0439
5253,US-2014-131982,3/7/2014,3/11/2014,Second Class,OFF-BI-10004224,NP-18685,$107.648,2,0.2,33.64
5254,CA-2015-125185,3/5/2015,3/7/2015,Second Class,FUR-CH-10002647,AH-10195,$99.37200000000001,2,0.3,-7.098
5255,CA-2015-125185,3/5/2015,3/7/2015,Second Class,FUR-FU-10003247,AH-10195,$33.568000000000005,2,0.2,-5.4548
5256,CA-2016-130078,8/8/2016,8/14/2016,Standard Class,OFF-PA-10003270,CC-12145,$10.56,2,0.0,4.752
5257,US-2017-114034,1/3/2017,1/8/2017,Standard Class,OFF-PA-10004735,DL-13315,$38.88,6,0.0,18.6624
5258,US-2017-115595,10/9/2017,10/11/2017,First Class,OFF-PA-10001745,XP-21865,$35.2,5,0.0,16.544
5259,CA-2017-158722,10/20/2017,10/26/2017,Standard Class,OFF-PA-10000176,MA-17560,$45.528,3,0.2,15.9348
5260,CA-2014-105165,9/7/2014,9/10/2014,First Class,TEC-PH-10000675,SZ-20035,$196.77599999999998,3,0.2,14.7582
5261,CA-2014-105165,9/7/2014,9/10/2014,First Class,OFF-BI-10000050,SZ-20035,$2.92,2,0.8,-4.8180000000000005
